19.20,0.4278,0.1013
19.22,0.4358,0.1013
19.24,0.4420,0.1013
19.26,0.4465,0.1013
19.28,0.4493,0.1013
19.30,0.4502,0.1013
    [REP 5] start=17.32s  deepest=18.32s  end=19.32s
19.32,0.4494,0.1013
19.34,0.4468,0.1013
19.36,0.4425,0.1013
19.38,0.4364,0.1013
19.40,0.4286,0.1014
19.42,0.4191,0.1014
19.44,0.4079,0.1014
19.46,0.3951,0.1014
19.48,0.3808,0.1014
19.50,0.3650,0.1014
19.52,0.3477,0.1014
19.54,0.3291,0.1014
19.56,0.3091,0.1014
19.58,0.2880,0.1014
19.60,0.2657,0.1014
19.62,0.2423,0.1014
19.64,0.2180,0.1014
19.66,0.1928,0.1014
19.68,0.1669,0.1014
19.70,0.1403,0.1014
19.72,0.1132,0.1014
19.74,0.0856,0.1014
19.76,0.0577,0.1014
19.78,0.0296,0.1014
19.80,0.0013,0.1014
19.82,-0.0270,0.1014
19.84,-0.0551,0.1014
19.86,-0.0831,0.1014
19.88,-0.1107,0.1014
19.90,-0.1379,0.1014
19.92,-0.1645,0.1014
19.94,-0.1905,0.1014
19.96,-0.2157,0.1014
19.98,-0.2401,0.1014
20.00,-0.2635,0.1014
20.02,-0.2859,0.1014
20.04,-0.3072,0.1014
20.06,-0.3272,0.1014
20.08,-0.3460,0.1014
20.10,-0.3634,0.1014
20.12,-0.3793,0.1014
20.14,-0.3938,0.1014
20.16,-0.4067,0.1014
20.18,-0.4180,0.1014
20.20,-0.4277,0.1014
20.22,-0.4356,0.1013
20.24,-0.4419,0.1013
20.26,-0.4464,0.1013
20.28,-0.4491,0.1013
20.30,-0.4501,0.1013
20.32,-0.4493,0.1013
20.34,-0.4467,0.1013
20.36,-0.4423,0.1013
20.38,-0.4362,0.1013
20.40,-0.4284,0.1013
20.42,-0.4189,0.1013
20.44,-0.4077,0.1013
20.46,-0.3950,0.1013
20.48,-0.3806,0.1013
20.50,-0.3648,0.1013
20.52,-0.3475,0.1013
20.54,-0.3289,0.1013
20.56,-0.3089,0.1013
20.58,-0.2878,0.1013
20.60,-0.2655,0.1013
20.62,-0.2421,0.1013
20.64,-0.2178,0.1013
20.66,-0.1926,0.1013
20.68,-0.1667,0.1013
20.70,-0.1401,0.1013
20.72,-0.1130,0.1013
20.74,-0.0854,0.1013
20.76,-0.0575,0.1013
20.78,-0.0293,0.1013
20.80,-0.0011,0.1013
20.82,0.0272,0.1013
20.84,0.0554,0.1013
20.86,0.0833,0.1013
20.88,0.1109,0.1013
20.90,0.1381,0.1013
20.92,0.1647,0.1013
20.94,0.1907,0.1013
20.96,0.2159,0.1013
20.98,0.2403,0.1013
21.00,0.2638,0.1013
21.02,0.2861,0.1013
21.04,0.3074,0.1013
21.06,0.3275,0.1013
21.08,0.3462,0.1013
21.10,0.3636,0.1013
21.12,0.3796,0.1013
21.14,0.3940,0.1013
21.16,0.4069,0.1013
21.18,0.4182,0.1013
21.20,0.4279,0.1013
21.22,0.4359,0.1013
21.24,0.4421,0.1013
21.26,0.4466,0.1013
21.28,0.4493,0.1013
21.30,0.4503,0.1013
21.32,0.4495,0.1013
21.34,0.4469,0.1013
21.36,0.4425,0.1013
21.38,0.4364,0.1013
21.40,0.4286,0.1013
21.42,0.4191,0.1013
21.44,0.4080,0.1013
21.46,0.3952,0.1013
21.48,0.3809,0.1013
21.50,0.3650,0.1013
21.52,0.3477,0.1013
21.54,0.3291,0.1013
21.56,0.3092,0.1013
21.58,0.2880,0.1013
21.60,0.2657,0.1013
21.62,0.2423,0.1013
21.64,0.2180,0.1013
21.66,0.1929,0.1013
21.68,0.1670,0.1013
21.70,0.1404,0.1013
21.72,0.1132,0.1013
21.74,0.0857,0.1013
21.76,0.0577,0.1013
21.78,0.0296,0.1013
21.80,0.0013,0.1013
21.82,-0.0270,0.1013
21.84,-0.0551,0.1013
21.86,-0.0831,0.1013
21.88,-0.1107,0.1013
21.90,-0.1379,0.1013
21.92,-0.1645,0.1013
21.94,-0.1905,0.1013
21.96,-0.2157,0.1013
21.98,-0.2401,0.1013
22.00,-0.2635,0.1013
22.02,-0.2859,0.1013
22.04,-0.3072,0.1013
22.06,-0.3272,0.1013
22.08,-0.3460,0.1013
22.10,-0.3634,0.1013
22.12,-0.3793,0.1013
22.14,-0.3938,0.1013
22.16,-0.4067,0.1013
22.18,-0.4180,0.1013
22.20,-0.4276,0.1013
22.22,-0.4356,0.1013
22.24,-0.4419,0.1013
22.26,-0.4463,0.1013
22.28,-0.4491,0.1013
22.30,-0.4501,0.1013
22.32,-0.4492,0.1013
22.34,-0.4467,0.1013
22.36,-0.4423,0.1013
22.38,-0.4362,0.1013
22.40,-0.4284,0.1013
22.42,-0.4189,0.1013
22.44,-0.4077,0.1013
22.46,-0.3949,0.1013
22.48,-0.3806,0.1013
22.50,-0.3648,0.1013
22.52,-0.3475,0.1013
22.54,-0.3289,0.1013
22.56,-0.3089,0.1013
22.58,-0.2878,0.1013
22.60,-0.2655,0.1013
22.62,-0.2421,0.1013
22.64,-0.2178,0.1013
22.66,-0.1926,0.1013
22.68,-0.1667,0.1013
22.70,-0.1401,0.1013
22.72,-0.1130,0.1013
22.74,-0.0854,0.1013
22.76,-0.0575,0.1013
22.78,-0.0293,0.1013
22.80,-0.0011,0.1013
22.82,0.0272,0.1013
22.84,0.0554,0.1013
22.86,0.0833,0.1013
22.88,0.1109,0.1013
22.90,0.1381,0.1013
22.92,0.1647,0.1013
22.94,0.1907,0.1013
22.96,0.2160,0.1013
22.98,0.2403,0.1013
23.00,0.2638,0.1013
23.02,0.2862,0.1013
23.04,0.3074,0.1013
23.06,0.3275,0.1013
23.08,0.3462,0.1013
23.10,0.3636,0.1013
23.12,0.3796,0.1013
23.14,0.3941,0.1013
23.16,0.4070,0.1013
23.18,0.4183,0.1013
23.20,0.4279,0.1013
23.22,0.4359,0.1013
23.24,0.4422,0.1013
23.26,0.4467,0.1013
23.28,0.4494,0.1013
23.30,0.4504,0.1013
    [REP 6] start=21.32s  deepest=22.32s  end=23.32s
23.32,0.4496,0.1013
23.34,0.4470,0.1013
23.36,0.4426,0.1013
23.38,0.4365,0.1013
23.40,0.4287,0.1013
23.42,0.4192,0.1013
23.44,0.4080,0.1013
23.46,0.3953,0.1013
23.48,0.3809,0.1013
23.50,0.3651,0.1013
23.52,0.3478,0.1013
23.54,0.3292,0.1013
23.56,0.3093,0.1013
23.58,0.2881,0.1013
23.60,0.2658,0.1013
23.62,0.2425,0.1013
23.64,0.2181,0.1013
23.66,0.1930,0.1013
23.68,0.1671,0.1013
23.70,0.1405,0.1013
23.72,0.1133,0.1013
23.74,0.0858,0.1013
23.76,0.0578,0.1013
23.78,0.0297,0.1013
23.80,0.0014,0.1013
23.82,-0.0268,0.1013
23.84,-0.0550,0.1013
23.86,-0.0829,0.1013
23.88,-0.1106,0.1013
23.90,-0.1377,0.1013
23.92,-0.1644,0.1013
23.94,-0.1904,0.1013
23.96,-0.2156,0.1013
23.98,-0.2400,0.1013
24.00,-0.2634,0.1013
24.02,-0.2858,0.1013
24.04,-0.3071,0.1013
24.06,-0.3271,0.1013
24.08,-0.3459,0.1013
24.10,-0.3633,0.1013
24.12,-0.3793,0.1013
24.14,-0.3937,0.1013
24.16,-0.4066,0.1013
24.18,-0.4179,0.1013
24.20,-0.4276,0.1013
24.22,-0.4356,0.1013
24.24,-0.4418,0.1013
24.26,-0.4463,0.1013
24.28,-0.4490,0.1013
24.30,-0.4500,0.1013
24.32,-0.4492,0.1013
24.34,-0.4466,0.1013
24.36,-0.4423,0.1013
24.38,-0.4362,0.1013
24.40,-0.4284,0.1013
24.42,-0.4189,0.1013
24.44,-0.4077,0.1013
24.46,-0.3949,0.1013
24.48,-0.3806,0.1013
24.50,-0.3648,0.1013
24.52,-0.3475,0.1013
24.54,-0.3289,0.1013
24.56,-0.3089,0.1013
24.58,-0.2878,0.1013
24.60,-0.2655,0.1013
24.62,-0.2421,0.1013
24.64,-0.2178,0.1013
24.66,-0.1926,0.1013
24.68,-0.1667,0.1013
24.70,-0.1401,0.1013
24.72,-0.1130,0.1013
24.74,-0.0854,0.1013
24.76,-0.0575,0.1013
24.78,-0.0294,0.1013
24.80,-0.0011,0.1013
24.82,0.0272,0.1013
24.84,0.0553,0.1013
24.86,0.0833,0.1013
24.88,0.1109,0.1013
24.90,0.1381,0.1013
24.92,0.1647,0.1013
24.94,0.1907,0.1013
24.96,0.2159,0.1013
24.98,0.2403,0.1013
25.00,0.2637,0.1013
25.02,0.2861,0.1013
25.04,0.3074,0.1013
25.06,0.3275,0.1013
25.08,0.3462,0.1013
25.10,0.3636,0.1013
25.12,0.3796,0.1013
25.14,0.3940,0.1013
25.16,0.4069,0.1013
25.18,0.4182,0.1013
25.20,0.4279,0.1013
25.22,0.4359,0.1013
25.24,0.4421,0.1013
25.26,0.4466,0.1013
25.28,0.4494,0.1013
25.30,0.4503,0.1013
25.32,0.4495,0.1013
25.34,0.4469,0.1013
25.36,0.4426,0.1013
25.38,0.4365,0.1013
25.40,0.4287,0.1013
25.42,0.4192,0.1013
25.44,0.4080,0.1013
25.46,0.3952,0.1013
25.48,0.3809,0.1013
25.50,0.3651,0.1013
25.52,0.3478,0.1013
25.54,0.3292,0.1013
25.56,0.3092,0.1013
25.58,0.2881,0.1013
25.60,0.2658,0.1013
25.62,0.2424,0.1013
25.64,0.2181,0.1013
25.66,0.1929,0.1013
25.68,0.1670,0.1013
25.70,0.1404,0.1013
25.72,0.1133,0.1013
25.74,0.0857,0.1013
25.76,0.0578,0.1013
25.78,0.0296,0.1013
25.80,0.0014,0.1013
25.82,-0.0269,0.1013
25.84,-0.0551,0.1013
25.86,-0.0830,0.1013
25.88,-0.1106,0.1013
25.90,-0.1378,0.1013
25.92,-0.1644,0.1013
25.94,-0.1904,0.1013
25.96,-0.2157,0.1013
25.98,-0.2400,0.1013
26.00,-0.2635,0.1013
26.02,-0.2859,0.1013
26.04,-0.3071,0.1013
26.06,-0.3272,0.1013
26.08,-0.3460,0.1013
26.10,-0.3634,0.1013
26.12,-0.3793,0.1013
26.14,-0.3938,0.1013
26.16,-0.4067,0.1013
26.18,-0.4180,0.1013
26.20,-0.4277,0.1013
26.22,-0.4357,0.1013
26.24,-0.4419,0.1013
26.26,-0.4464,0.1013
26.28,-0.4492,0.1013
26.30,-0.4501,0.1013
26.32,-0.4493,0.1013
26.34,-0.4467,0.1013
26.36,-0.4424,0.1013
26.38,-0.4363,0.1013
26.40,-0.4285,0.1013
26.42,-0.4190,0.1013
26.44,-0.4078,0.1013
26.46,-0.3951,0.1013
26.48,-0.3807,0.1013
26.50,-0.3649,0.1013
26.52,-0.3476,0.1013
26.54,-0.3290,0.1013
26.56,-0.3091,0.1013
26.58,-0.2879,0.1013
26.60,-0.2656,0.1013
26.62,-0.2423,0.1014
26.64,-0.2180,0.1014
26.66,-0.1928,0.1014
26.68,-0.1669,0.1014
26.70,-0.1403,0.1014
26.72,-0.1132,0.1014
26.74,-0.0856,0.1014
26.76,-0.0577,0.1014
26.78,-0.0295,0.1014
26.80,-0.0012,0.1014
26.82,0.0270,0.1014
26.84,0.0552,0.1014
26.86,0.0831,0.1014
26.88,0.1108,0.1014
26.90,0.1379,0.1014
26.92,0.1646,0.1014
26.94,0.1905,0.1014
26.96,0.2158,0.1014
26.98,0.2402,0.1014
27.00,0.2636,0.1013
27.02,0.2860,0.1013
27.04,0.3073,0.1013
27.06,0.3273,0.1013
27.08,0.3461,0.1013
27.10,0.3635,0.1013
27.12,0.3794,0.1013
27.14,0.3939,0.1013
27.16,0.4068,0.1013
27.18,0.4181,0.1013
27.20,0.4278,0.1013
27.22,0.4358,0.1013
27.24,0.4420,0.1013
27.26,0.4465,0.1013
27.28,0.4493,0.1013
27.30,0.4503,0.1013
    [REP 7] start=25.32s  deepest=26.32s  end=27.32s
27.32,0.4494,0.1013
27.34,0.4469,0.1013
27.36,0.4425,0.1013
27.38,0.4364,0.1013
27.40,0.4286,0.1013
27.42,0.4191,0.1013
27.44,0.4080,0.1013
27.46,0.3952,0.1013
27.48,0.3809,0.1013
27.50,0.3650,0.1013
27.52,0.3478,0.1013
27.54,0.3291,0.1013
27.56,0.3092,0.1013
27.58,0.2880,0.1013
27.60,0.2657,0.1013
27.62,0.2424,0.1013
27.64,0.2181,0.1013
27.66,0.1929,0.1013
27.68,0.1670,0.1013
27.70,0.1404,0.1013
27.72,0.1133,0.1013
27.74,0.0857,0.1013
27.76,0.0578,0.1013
27.78,0.0296,0.1013
27.80,0.0014,0.1013
27.82,-0.0269,0.1013
27.84,-0.0550,0.1013
27.86,-0.0830,0.1013
27.88,-0.1106,0.1013
27.90,-0.1378,0.1013
27.92,-0.1644,0.1013
27.94,-0.1904,0.1013
27.96,-0.2156,0.1013
27.98,-0.2400,0.1013
28.00,-0.2634,0.1013
28.02,-0.2858,0.1013
28.04,-0.3071,0.1013
28.06,-0.3272,0.1013
28.08,-0.3459,0.1013
28.10,-0.3633,0.1013
28.12,-0.3793,0.1013
28.14,-0.3938,0.1013
28.16,-0.4067,0.1013
28.18,-0.4180,0.1013
28.20,-0.4277,0.1013
28.22,-0.4356,0.1013
28.24,-0.4419,0.1013
28.26,-0.4464,0.1013
28.28,-0.4491,0.1013
28.30,-0.4501,0.1013
28.32,-0.4493,0.1013
28.34,-0.4467,0.1013
28.36,-0.4424,0.1013
28.38,-0.4363,0.1013
28.40,-0.4285,0.1013
28.42,-0.4190,0.1013
28.44,-0.4078,0.1013
28.46,-0.3950,0.1013
28.48,-0.3807,0.1013
28.50,-0.3649,0.1013
28.52,-0.3476,0.1013
28.54,-0.3290,0.1013
28.56,-0.3090,0.1013
28.58,-0.2879,0.1013
28.60,-0.2656,0.1013
28.62,-0.2422,0.1013
28.64,-0.2179,0.1013
28.66,-0.1928,0.1013
28.68,-0.1668,0.1013
28.70,-0.1403,0.1013
28.72,-0.1131,0.1013
28.74,-0.0855,0.1013
28.76,-0.0576,0.1013
28.78,-0.0295,0.1013
28.80,-0.0012,0.1013
28.82,0.0271,0.1013
28.84,0.0552,0.1013
28.86,0.0832,0.1013
28.88,0.1108,0.1013
28.90,0.1380,0.1013
28.92,0.1646,0.1013
28.94,0.1906,0.1013
28.96,0.2158,0.1013
28.98,0.2402,0.1013
29.00,0.2636,0.1013
29.02,0.2860,0.1013
29.04,0.3073,0.1013
29.06,0.3274,0.1013
29.08,0.3461,0.1013
29.10,0.3635,0.1013
29.12,0.3795,0.1013
29.14,0.3940,0.1013
29.16,0.4069,0.1013
29.18,0.4182,0.1013
29.20,0.4279,0.1013
29.22,0.4358,0.1013
29.24,0.4421,0.1013
29.26,0.4466,0.1013
29.28,0.4493,0.1013
29.30,0.4503,0.1013
29.32,0.4495,0.1013
29.34,0.4469,0.1013
29.36,0.4426,0.1013
29.38,0.4365,0.1013
29.40,0.4287,0.1013
29.42,0.4192,0.1013
29.44,0.4081,0.1013
29.46,0.3953,0.1013
29.48,0.3810,0.1013
29.50,0.3651,0.1013
29.52,0.3479,0.1013
29.54,0.3292,0.1013
29.56,0.3093,0.1013
29.58,0.2881,0.1013
29.60,0.2658,0.1013
29.62,0.2425,0.1013
29.64,0.2182,0.1013
29.66,0.1930,0.1013
29.68,0.1671,0.1013
29.70,0.1405,0.1013
29.72,0.1134,0.1013
29.74,0.0858,0.1013
29.76,0.0579,0.1013
29.78,0.0297,0.1013
29.80,0.0015,0.1013
29.82,-0.0268,0.1013
29.84,-0.0549,0.1013
29.86,-0.0829,0.1013
29.88,-0.1105,0.1013
29.90,-0.1377,0.1013
29.92,-0.1643,0.1013
29.94,-0.1903,0.1013
29.96,-0.2155,0.1013
29.98,-0.2399,0.1013
30.00,-0.2634,0.1013
30.02,-0.2858,0.1013
30.04,-0.3070,0.1013
30.06,-0.3271,0.1013
30.08,-0.3458,0.1013
30.10,-0.3632,0.1013
30.12,-0.3792,0.1013
30.14,-0.3937,0.1013
30.16,-0.4066,0.1013
30.18,-0.4179,0.1013
30.20,-0.4276,0.1013
30.22,-0.4356,0.1013
30.24,-0.4418,0.1013
30.26,-0.4463,0.1013
30.28,-0.4491,0.1013
30.30,-0.4501,0.1013
30.32,-0.4493,0.1013
30.34,-0.4467,0.1013
30.36,-0.4423,0.1013
30.38,-0.4363,0.1013
30.40,-0.4284,0.1013
30.42,-0.4189,0.1013
30.44,-0.4078,0.1013
30.46,-0.3950,0.1013
30.48,-0.3807,0.1013
30.50,-0.3649,0.1013
30.52,-0.3476,0.1013
30.54,-0.3290,0.1013
30.56,-0.3090,0.1013
30.58,-0.2879,0.1013
30.60,-0.2656,0.1013
30.62,-0.2422,0.1013
30.64,-0.2179,0.1013
30.66,-0.1928,0.1013
30.68,-0.1669,0.1013
30.70,-0.1403,0.1013
30.72,-0.1131,0.1013
30.74,-0.0856,0.1013
30.76,-0.0576,0.1013
30.78,-0.0295,0.1013
30.80,-0.0012,0.1013
30.82,0.0270,0.1013
30.84,0.0552,0.1013
30.86,0.0831,0.1013
30.88,0.1108,0.1013
30.90,0.1379,0.1013
30.92,0.1646,0.1013
30.94,0.1906,0.1013
30.96,0.2158,0.1013
30.98,0.2402,0.1013
31.00,0.2636,0.1013
31.02,0.2860,0.1013
31.04,0.3073,0.1013
31.06,0.3273,0.1013
31.08,0.3461,0.1013
31.10,0.3635,0.1013
31.12,0.3795,0.1013
31.14,0.3939,0.1013
31.16,0.4069,0.1013
31.18,0.4182,0.1013
31.20,0.4278,0.1013
31.22,0.4358,0.1013
31.24,0.4421,0.1013
31.26,0.4466,0.1013
31.28,0.4493,0.1013
31.30,0.4503,0.1013
    [REP 8] start=29.32s  deepest=30.32s  end=31.32s
31.32,0.4495,0.1013
31.34,0.4469,0.1013
31.36,0.4426,0.1013
31.38,0.4365,0.1013
31.40,0.4287,0.1013
31.42,0.4192,0.1013
31.44,0.4080,0.1013
31.46,0.3953,0.1013
31.48,0.3810,0.1013
31.50,0.3651,0.1013
31.52,0.3479,0.1013
31.54,0.3292,0.1013
31.56,0.3093,0.1013
31.58,0.2881,0.1013
31.60,0.2658,0.1013
31.62,0.2425,0.1013
31.64,0.2182,0.1013
31.66,0.1930,0.1013
31.68,0.1671,0.1013
31.70,0.1405,0.1013
31.72,0.1134,0.1013
31.74,0.0858,0.1013
31.76,0.0579,0.1013
31.78,0.0297,0.1013
31.80,0.0015,0.1013
31.82,-0.0268,0.1013
31.84,-0.0550,0.1013
31.86,-0.0829,0.1013
31.88,-0.1105,0.1013
31.90,-0.1377,0.1013
31.92,-0.1643,0.1013
31.94,-0.1903,0.1013
31.96,-0.2156,0.1013
31.98,-0.2399,0.1013
32.00,-0.2634,0.1013
32.02,-0.2858,0.1013
32.04,-0.3070,0.1013
32.06,-0.3271,0.1013
32.08,-0.3458,0.1013
32.10,-0.3632,0.1013
32.12,-0.3792,0.1013
32.14,-0.3937,0.1013
32.16,-0.4066,0.1013
32.18,-0.4179,0.1013
32.20,-0.4276,0.1013
32.22,-0.4355,0.1013
32.24,-0.4418,0.1013
32.26,-0.4463,0.1013
32.28,-0.4491,0.1013
32.30,-0.4500,0.1013
32.32,-0.4492,0.1013
32.34,-0.4467,0.1013
32.36,-0.4423,0.1013
32.38,-0.4362,0.1013
32.40,-0.4284,0.1013
32.42,-0.4189,0.1013
32.44,-0.4078,0.1013
32.46,-0.3950,0.1013
32.48,-0.3807,0.1013
32.50,-0.3649,0.1013
32.52,-0.3476,0.1013
32.54,-0.3290,0.1013
32.56,-0.3091,0.1013
32.58,-0.2879,0.1013
32.60,-0.2656,0.1013
32.62,-0.2423,0.1013
32.64,-0.2180,0.1013
32.66,-0.1928,0.1013
32.68,-0.1669,0.1013
32.70,-0.1403,0.1013
32.72,-0.1132,0.1013
32.74,-0.0856,0.1013
32.76,-0.0577,0.1013
32.78,-0.0295,0.1013
32.80,-0.0013,0.1013
32.82,0.0270,0.1013
32.84,0.0552,0.1013
32.86,0.0831,0.1013
32.88,0.1107,0.1013
32.90,0.1379,0.1013
32.92,0.1645,0.1013
32.94,0.1905,0.1013
32.96,0.2157,0.1013
32.98,0.2401,0.1013
33.00,0.2635,0.1013
33.02,0.2859,0.1013
33.04,0.3072,0.1013
33.06,0.3272,0.1013
33.08,0.3460,0.1013
33.10,0.3634,0.1013
33.12,0.3793,0.1013
33.14,0.3938,0.1013
33.16,0.4067,0.1013
33.18,0.4180,0.1013
33.20,0.4276,0.1013
33.22,0.4356,0.1013
33.24,0.4418,0.1013
33.26,0.4463,0.1013
33.28,0.4491,0.1013
33.30,0.4500,0.1013
33.32,0.4492,0.1013
33.34,0.4466,0.1013
33.36,0.4423,0.1013
33.38,0.4362,0.1013
33.40,0.4284,0.1013
33.42,0.4189,0.1013
33.44,0.4077,0.1013
33.46,0.3949,0.1013
33.48,0.3806,0.1013
33.50,0.3647,0.1013
33.52,0.3475,0.1013
33.54,0.3288,0.1013
33.56,0.3089,0.1013
33.58,0.2877,0.1013
33.60,0.2654,0.1013
33.62,0.2421,0.1013
33.64,0.2178,0.1013
33.66,0.1926,0.1013
33.68,0.1667,0.1013
33.70,0.1401,0.1013
33.72,0.1130,0.1013
33.74,0.0854,0.1013
33.76,0.0574,0.1013
33.78,0.0293,0.1013
33.80,0.0010,0.1013
33.82,-0.0272,0.1013
33.84,-0.0554,0.1013
33.86,-0.0833,0.1013
33.88,-0.1109,0.1013
33.90,-0.1381,0.1013
33.92,-0.1648,0.1013
33.94,-0.1907,0.1013
33.96,-0.2160,0.1013
33.98,-0.2403,0.1013
34.00,-0.2638,0.1013
34.02,-0.2861,0.1013
34.04,-0.3074,0.1013
34.06,-0.3274,0.1013
34.08,-0.3462,0.1013
34.10,-0.3636,0.1013
34.12,-0.3795,0.1013
34.14,-0.3940,0.1013
34.16,-0.4069,0.1013
34.18,-0.4182,0.1013
34.20,-0.4278,0.1013
34.22,-0.4358,0.1013
34.24,-0.4420,0.1013
34.26,-0.4465,0.1013
34.28,-0.4493,0.1013
34.30,-0.4502,0.1013
34.32,-0.4494,0.1013
34.34,-0.4468,0.1013
34.36,-0.4425,0.1013
34.38,-0.4364,0.1013
34.40,-0.4285,0.1013
34.42,-0.4190,0.1013
34.44,-0.4079,0.1013
34.46,-0.3951,0.1013
34.48,-0.3807,0.1013
34.50,-0.3649,0.1013
34.52,-0.3476,0.1013
34.54,-0.3290,0.1013
34.56,-0.3090,0.1013
34.58,-0.2879,0.1013
34.60,-0.2656,0.1013
34.62,-0.2422,0.1013
34.64,-0.2179,0.1013
34.66,-0.1927,0.1013
34.68,-0.1668,0.1013
34.70,-0.1402,0.1013
34.72,-0.1131,0.1013
34.74,-0.0855,0.1013
34.76,-0.0576,0.1013
34.78,-0.0294,0.1013
34.80,-0.0011,0.1013
34.82,0.0271,0.1013
34.84,0.0553,0.1013
34.86,0.0832,0.1013
34.88,0.1109,0.1013
34.90,0.1380,0.1013
34.92,0.1647,0.1013
34.94,0.1907,0.1013
34.96,0.2159,0.1013
34.98,0.2403,0.1013
35.00,0.2637,0.1013
35.02,0.2861,0.1013
35.04,0.3073,0.1013
35.06,0.3274,0.1013
35.08,0.3461,0.1013
35.10,0.3635,0.1013
35.12,0.3795,0.1013
35.14,0.3940,0.1013
35.16,0.4069,0.1013
35.18,0.4182,0.1013
35.20,0.4278,0.1013
35.22,0.4358,0.1013
35.24,0.4420,0.1013
35.26,0.4465,0.1013
35.28,0.4492,0.1013
35.30,0.4502,0.1013
    [REP 9] start=33.32s  deepest=34.32s  end=35.32s
35.32,0.4494,0.1013
35.34,0.4468,0.1013
35.36,0.4425,0.1013
35.38,0.4364,0.1013
35.40,0.4285,0.1013
35.42,0.4190,0.1013
35.44,0.4079,0.1013
35.46,0.3951,0.1013
35.48,0.3808,0.1013
35.50,0.3649,0.1013
35.52,0.3476,0.1013
35.54,0.3290,0.1013
35.56,0.3090,0.1013
35.58,0.2879,0.1013
35.60,0.2656,0.1013
35.62,0.2422,0.1013
35.64,0.2179,0.1013
35.66,0.1928,0.1013
35.68,0.1668,0.1014
35.70,0.1403,0.1014
35.72,0.1131,0.1014
35.74,0.0855,0.1014
35.76,0.0576,0.1014
35.78,0.0295,0.1014
35.80,0.0012,0.1014
35.82,-0.0271,0.1014
35.84,-0.0552,0.1014
35.86,-0.0832,0.1014
35.88,-0.1108,0.1014
35.90,-0.1380,0.1014
35.92,-0.1646,0.1013
35.94,-0.1906,0.1013
35.96,-0.2158,0.1013
35.98,-0.2402,0.1013
36.00,-0.2636,0.1013
36.02,-0.2860,0.1013
36.04,-0.3073,0.1013
36.06,-0.3273,0.1013
36.08,-0.3461,0.1013
36.10,-0.3635,0.1013
36.12,-0.3794,0.1013
36.14,-0.3939,0.1013
36.16,-0.4068,0.1013
36.18,-0.4181,0.1013
36.20,-0.4277,0.1013
36.22,-0.4357,0.1013
36.24,-0.4419,0.1013
36.26,-0.4464,0.1013
36.28,-0.4491,0.1013
36.30,-0.4501,0.1013
36.32,-0.4493,0.1013
36.34,-0.4467,0.1013
36.36,-0.4423,0.1013
36.38,-0.4362,0.1013
36.40,-0.4284,0.1013
36.42,-0.4189,0.1013
36.44,-0.4077,0.1013
36.46,-0.3950,0.1013
36.48,-0.3806,0.1013
36.50,-0.3648,0.1013
36.52,-0.3475,0.1013
36.54,-0.3289,0.1013
36.56,-0.3089,0.1013
36.58,-0.2877,0.1013
36.60,-0.2654,0.1013
36.62,-0.2421,0.1013
36.64,-0.2178,0.1013
36.66,-0.1926,0.1013
36.68,-0.1667,0.1013
36.70,-0.1401,0.1013
36.72,-0.1130,0.1013
36.74,-0.0854,0.1013
36.76,-0.0575,0.1013
36.78,-0.0293,0.1013
36.80,-0.0010,0.1013
36.82,0.0272,0.1013
36.84,0.0554,0.1013
36.86,0.0833,0.1013
36.88,0.1109,0.1013
36.90,0.1381,0.1013
36.92,0.1648,0.1013
36.94,0.1907,0.1013
36.96,0.2160,0.1013
36.98,0.2404,0.1013
37.00,0.2638,0.1013
37.02,0.2862,0.1013
37.04,0.3074,0.1013
37.06,0.3275,0.1013
37.08,0.3462,0.1013
37.10,0.3636,0.1013
37.12,0.3796,0.1013
37.14,0.3940,0.1013
37.16,0.4069,0.1013
37.18,0.4182,0.1013
37.20,0.4279,0.1013
37.22,0.4358,0.1013
37.24,0.4421,0.1013
37.26,0.4466,0.1013
37.28,0.4493,0.1013
37.30,0.4503,0.1013
37.32,0.4495,0.1013
37.34,0.4469,0.1013
37.36,0.4425,0.1013
37.38,0.4364,0.1013
37.40,0.4286,0.1013
37.42,0.4191,0.1013
37.44,0.4079,0.1013
37.46,0.3951,0.1013
37.48,0.3808,0.1013
37.50,0.3650,0.1013
37.52,0.3477,0.1013
37.54,0.3291,0.1013
37.56,0.3091,0.1013
37.58,0.2879,0.1013
37.60,0.2656,0.1013
37.62,0.2423,0.1013
37.64,0.2180,0.1013
37.66,0.1928,0.1013
37.68,0.1669,0.1013
37.70,0.1403,0.1013
37.72,0.1132,0.1013
37.74,0.0856,0.1013
37.76,0.0577,0.1013
37.78,0.0295,0.1013
37.80,0.0012,0.1013
37.82,-0.0270,0.1013
37.84,-0.0552,0.1013
37.86,-0.0831,0.1013
37.88,-0.1108,0.1013
37.90,-0.1379,0.1013
37.92,-0.1646,0.1013
37.94,-0.1906,0.1013
37.96,-0.2158,0.1013
37.98,-0.2402,0.1013
38.00,-0.2636,0.1013
38.02,-0.2860,0.1013
38.04,-0.3073,0.1013
38.06,-0.3273,0.1013
38.08,-0.3461,0.1013
38.10,-0.3635,0.1013
38.12,-0.3794,0.1013
38.14,-0.3939,0.1013
38.16,-0.4068,0.1013
38.18,-0.4181,0.1013
38.20,-0.4277,0.1013
38.22,-0.4357,0.1013
38.24,-0.4419,0.1013
38.26,-0.4464,0.1013
38.28,-0.4492,0.1013
